restaurant_id,date,review_id,stars,text,Sentiment
tr862,8/10/2012,revtrain20317,1,"My co-workers and I went to lunch here because we had an extra 30 mins from our usual 1 hour lunch time thinking we would have plenty of time.  



Lets just say we used up the whole lunch time and half the time we would be looking for our waitress.  I was very disappointed and I even told our waitress that we are on our lunch so we like our orders to be place right away and that just bring our food out when it was ready.



Not your  usual olive garden standard!",negative
tr862,8/13/2012,revtrain20318,4,"It's Olive Garden. I love the salad I get it with Italian dressing and ranch on the side and mix it together, then dip my bread sticks in it. I drink the peach iced tea and both moscatos red or white both delish. I do not venture into the new items on the menu other than drinks because I was disappointed twice to many. So I just  get what's on the OG menu. Oh and yes service is great here, even on the east side.",positive
tr862,9/1/2012,revtrain20319,2,"Been to this Olive Garden twice with my family. Obviously if it was up to me, I wouldn't have come back a 2nd time. The salad and breadsticks are always good, but the main courses are seriously bad here. Both times I've eaten here I've gotten sick. Tried different stuff each time, didn't matter. The service is lacking here also. While everyone is nice, the service is very slow.",negative
tr862,9/23/2012,revtrain20320,2,"This used to be one of my favorites restaurants,not anymore, the last couple of times that I visit this place the eating experience has been terrible. From poor service to mediocre food. I will defenitely will remove this place from my reaturant list. is not worth the money.",negative
tr862,9/29/2012,revtrain20321,5,My boyfriend and I just recently had a marvelous lunch at Olive Garden on the East side. It was splendid! Our Waiter was so attentive and the meal was devine. The meat was so tender and the spices on the pasta were postively mouth tingling. Just really made my day to have such a nice experience!,positive
tr862,11/21/2012,revtrain20322,2,Bread is the best part of the whole meal!,negative
tr862,2/11/2013,revtrain20323,3,"I think it's safe to say that Olive Garden's food is consistent through all of their locations. Consistent, but not all that great, as far as Italian food goes. But it's the premier choice for Italian on a budget!



This particular location has great service! They were more than accommodating to the picky kid at our table and quick with taking orders, bringing food and doling out refills.",positive
tr862,2/13/2013,revtrain20324,4,"OGs has always been a favorite of mine and it remains so. Tried out the limited 3-course dinner special with Dad. Great value for the price and as always the food didn't disappoint. Both of us branched away from our usual type of selection; Dad going with the Tuscan Grilled Chicken (grilled chicken in a sweet red wine demi glace) and me with the Bucatini pasta with meat sauce. I rarely do red sauces. The meat sauce was good; not too acidic for a red and the blend of ground beef and italian sausage pleasing and flavorful. I'm thinking, even a repeat for me. Tasted Dad's chicken and liked the glaze on it. Moist, nice char marks...good chicken. Another satisfying meal in the books.",positive
tr862,5/5/2013,revtrain20325,4,Love the peach iced tea with real peach slices :-),positive
tr862,5/28/2013,revtrain20326,3,"So, yah... I'm reviewing another Olive Garden. We came here not of our own volition but it was requested on a very busy day of the year, so we had quite a long wait. Considering how extremely busy they were, the wait wasn't all that bad, screaming babies in the waiting area aside. 



Once we sat down and got our server's attention he, the manager and even the busboy were all very attentive. I give the staff here props for checking up on us regularly and keeping the refills and breadsticks coming. 



The food is still eh. I would prefer soup, salad and breadsticks, but I decided on the peach chicken thing and it was just too sweet and weird. Even weirder that it was served with a pasta topped with alfredo sauce. Just a weird combination for me. 



Overall the meal was ok but the service is really what stood out to me.",positive
tr862,7/16/2013,revtrain20327,1,"I haven't been to an Olive Garden in years and now I remember why....I ordered a cocktail that took almost 15 to receive and upon receiving it, it was the wrong drink and my friend who ordered the soup was told that, sorry it didn't look very good, that it was the bottom of the barrel...seriously, who says that? The salad was drowning in their dressing, the chicken and vegetables were swimming in sauce...it was horrible, save yourself a few bucks and eat fast food!",negative
tr862,7/25/2013,revtrain20328,3,"So overall, we had a lovely experience at this location last evening. The guest service was absolutely the most wonderful I've had in quite some time! Before your meal, they serve a basket full of breadsticks which are pretty tasty. For our appetizer, we had chose the ""create a sampler Italiano"" option in which we picked calamari, fried mozzarella, and pork ravioli. The calamari was tender, lightly breaded, and fried served with both a parmesan and marinara sauce. The fried mozzarella was absolutely delicious and the pork ravioli was pretty decent.

Before the entr??e, they give you the choice between a soup or salad. I ordered a Caesar salad and my husband ordered the Zuppa Toscana which is a type of creamy potato soup served with greens. The soup was absolutely spectacular! Unfortunately, quite a few pieces of my romaine lettuce in the Caesar salad were mushy and overdressed. 

My husband ordered the Cheese Ravioli and enjoyed it. For my dish, I ordered the grilled sausage and peppers Rustica. The consistency was perfect...the penne was al dente, peppers were tender, and the Italian sausage was flavorful. However, I felt that they went slightly shy on seasoning and spices which I adjusted with table salt (and I don't really do this at a restaurant too often.)

The waiter was absolutely delightful and packed up our food for us. The portions are quite generous so you will most likely find yourself taking home leftovers. He generously also packed some wonderful mint chocolate candies. Overall, we had a nice experience.",positive
